client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605081.mp3	08a65d4411f38d60ff0708281cffc01652d134b6cf678aea4cd64a763d4197bc	balanse		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605082.mp3	003384dabd10bd7e35dacba74e053a4f829b8b37914cb14c82f4e3dfa81f8874	sirkulasjon		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605083.mp3	0231e98d6a788a273d9520e1f083a89ddb1e60f07bf4a75f452d57552e3ccaa1	Sammenlagt vurderes cannabis som litt mindre farlig enn alkohol.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605084.mp3	06fd7da5e3cdf684cda57847948bca07a6f9d20ea62fd7fa21a37bda59a3026f	Lørdag får sykkelprofilen svar på om operasjonen var vellykket.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605085.mp3	0e277c110d73d62639cc7a02b0451bfc868b8ee2842ab129d86b6a5f85ad765c	organisten		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605086.mp3	05d028b7adce337d377f8fc8d515dff1d3f0c97d9261357f5d12624647a9bd51	Svensken har pådratt seg en forkjølelse.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605087.mp3	0fb240080501363aecea3d279d66235ee16ef92c2cd25bf185141ae82e26f1ae	budsjettposten		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605088.mp3	07efc32194d6a6f7e5d863a5fc4c96d7b8516d745cd2e59ba8c716f553a61000	Det er nok nå, kommer det fra belgieren.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605095.mp3	124be3609c24fe99cc53bfb132043e1030b5bdc632f3406ccadcaf5a07f3d135	Denne byen har ventet så lenge på dette.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605096.mp3	0c2fa4bf45c1e8a11db044649b4763a72ce7a5f5691a51fa7cb553fed0fe288c	Denne setningen er ikke som andre setninger.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605097.mp3	0bad52011840b81bab2c63e0526e7ea7c96a6b1029b97fc61a0252b184248223	ferdigbehandlede		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605098.mp3	05e35898f46e5d497ddd8eb44a8d8e245f42b607918d7fbb15dcf4eade4924a7	Det er deprimerende å se hvordan middelalderkunst forvitrer i kjellerne.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605099.mp3	0a1245115e54cfc426babfeba9525d3375c1366cdffbb0db725af60d8a390d44	La lokk på utbruddet?	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605100.mp3	0d8dcd3de01c2e575d2a8f80e6d485207004da0a363fe1153e0be76cbf28ed24	Er det flere spørsmål?		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605101.mp3	0f5d5c03232c286ce7ba5d94990d45fc10d8436c3e6244418d92cc8e7682c51e	Jeg er helt gele i beina.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605102.mp3	050324f490a2b5dc799e9daf41b4b488620e1d0f80fe39acb7f5149e367a975e	plastposen		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605103.mp3	0a4a94233d3c63433e9c30412c540722ca9dbed74198541da5d0e6400805ab26	SørbØvåg		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42605104.mp3	12d6aec6133409e1d73230171242cf524ae81a29181fb4feaba5c4f1fac9857f	Vinduet stod på gløtt.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609973.mp3	020104317efaec9050a98d512e3255c33f7c608d3e820c3afa3078d260471d46	Herfra kan man utnytte jordrotasjonen og spare drivstoff for rakett og satellitt.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609974.mp3	0de95cd6d095bc02ce3cb5ff9515c40453bcb7dd02141496fef38320daaf1b53	Det er veldig vanlig at tak er skrå.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609975.mp3	0982d51a9547e213f80bbc314bc2ec4a358ee0de63beb7eccbf993e75b4d4139	Tre av fire døde tilhører disse gruppene, viser tallene.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609976.mp3	03b57993ad9a5ec8c600ae235c1323b700ac2cc26f84ec017499b1344e7e5b33	fire fem fire tre nittiseks åtte hundre og tolv		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609977.mp3	01bd868a4e5ccfe2dfe717219cbc03851e0db7827d850ea540f186d38307bd6c	Så får vi se hvordan våren blir.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609988.mp3	08315a3b4a2c0fead866ef4b92d74ec271a346cc382d1ecbce0c77309c007101	I denne undersøkelsen er det ingen store generasjonsskiller.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609989.mp3	1272df212acb7486cda7091a9ad47512f67c8a98911a7bb3cc5528463e278209	En sterk og særpreget kvinneskikkelse står levende frem.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609990.mp3	0823266abbd257302bd25a9dde6b4b1433d7d045d5b4f72c53ab9e2a5b215b10	Vi demonstrerer fordi ingen lytter til oss.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609991.mp3	0b3d6a94642315931f37ee8fb475480b4440684b2cca8d5cdaa1bfc5801f1f40	Vi må satse radikalt på hjelp til mennesker på flukt i eget land.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609992.mp3	11b8f0bab2b6c2dd52ced363693701ad37b53272dacc0d077b7a48a260bd9a6a	Widerøes kunder får tilgang til nær sagt hele verden.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609993.mp3	115e819bc5d13af250895e577e9feac788d05940cfb76c1ee9ce67d44ba71841	To av tre er ekteskap mellom to kvinner.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609994.mp3	0813c488c8133e77add6fb4f44b783c158c61c280fd1fba08db9ba1482e0e1b6	Jeg har ofte vanskelig for å rive meg løs.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609995.mp3	020565a99be13b3d0bde9be6911fb340edfde690d3c5ae58d0b968aac24bf808	Det er all grunn til stor bekymring.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609996.mp3	04912206b1153964845682bc9f0cf79a262bfef529046ff8287a47e3e414827a	Han advarer også mot konsesjonsfritt salg av nabobruk.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42609997.mp3	0d84415d12dd1018b3762afc8cf25860a52eb7232ffa7f684733efb38c550059	For dem vil fristelsen til misbruk bli stor.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610003.mp3	0e9ea2e9a5b705dbc7d538923804edd450b080b0bcb5063a211aaf4efebea76d	Havnen bør ligge et stykke ute i fjorden.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610004.mp3	1265191d1494c78ab8b779e41e974685a085f498cc592fc48e0b315f7cfff533	Det satte et tomt dieselaggregat en stopper for.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610005.mp3	0331d95b07695d0d807955d6ee02f8462087d36b51f1530f9bd3464bed03f10e	Men de vet ennå ikke hva som fører til hva.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610006.mp3	0ee9ed614cb604d87d500ebeb6e9095cba2fb74b51912be6cc7a33ceeedb5fe1	I ungdomspartiene er meningene delte.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610007.mp3	100bc7d2681ec5c08ee4f6f2726c25a5c3b88a35a94da6e88f8362e073453181	Bo og leve		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610008.mp3	033e49f16d188b70ad9298e38dc6edc0a5d6f2d44357fa55d24c3815ffbfd20e	Man kan til og med velge bakgrunnsmusikk til biografien om ham.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610009.mp3	0eef7891747daed63b3157470fca4590794d2abfb0a0a6a382816c9c38d29499	Hva er murstein laget av?		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610010.mp3	100a953f86daf5143bb767c5da29f27c6b50b33755c664b2580122b118e975c7	Han smiler med store, hvite fortenner.		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610011.mp3	13c4245bbc37df92075eee3e466fda98c3e9d4590a6a5c2395d5e9fd334ee75e	Man bør ha separate skjærefjøler for kjøtt.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610012.mp3	066cf816621d8f2b1f431af5b87fdcd2bdfdba6844cc0d4240d7cc24a120331c	Det kan bety kroken på døra for flere kommunesammenslåinger.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610013.mp3	07f1ffbc464c30ef8df85c3de875110f554b3440b6459f3b649404da3aaea29a	Da var vi bare et par hundre meter fra anlegget.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610014.mp3	0df88960a676491af4e4954a85f732e814ae72ff5d7e17d2682294ec3ced06d2	Nå er det uansett for sent, mener fagfolk.	general	4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610015.mp3	0d5aec53ac0b6fe3446bf5bc269c35fc6adb11bba380448f19ae7a27dc999008	Aslaug Ingebrigtsen		4	0	thirties	male_masculine	Østlandet		nb-NO	
17e43953917efb0a49bd62ad49a19c9d2ea1d5fd586397a17c9f1ab52ef82d5eff5d58465c69477330db5defdf7ff6017b3038d820a742a602b07c013072ec67	common_voice_nb-NO_42610016.mp3	039449bb9d98213715184b2f3f12814e2b0e7d1a79d9bd805522bc460b035da3	Men problemet er å tilpasse informasjonen til den enkelte.		4	0	thirties	male_masculine	Østlandet		nb-NO	
