client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
ea050c94a6af7dc1d3d741a344c6231c61cb7009cf025602747c564c265639f3562d306602d1a82af93d50741308cceae3418e9402ec913bec7d75b2f2e65a45	common_voice_nb-NO_43646110.mp3	6185219f78201b0527cc8b4259f48a4310b3885e82e5e475ef2251553e5c5e5f	Hvis man tjener mye, kan man ansatte kjøkkenhjelp.		2	0					nb-NO	
ea050c94a6af7dc1d3d741a344c6231c61cb7009cf025602747c564c265639f3562d306602d1a82af93d50741308cceae3418e9402ec913bec7d75b2f2e65a45	common_voice_nb-NO_43646111.mp3	480b942cec7265f6dec94d80e00ad0c1e7e028c15548ba7eedd1d8cd6c5fe222	Komiteen velger selv leder og nestleder.		2	0					nb-NO	
ea050c94a6af7dc1d3d741a344c6231c61cb7009cf025602747c564c265639f3562d306602d1a82af93d50741308cceae3418e9402ec913bec7d75b2f2e65a45	common_voice_nb-NO_43646114.mp3	3e4c50c683e3d23a407a9b4a08866147ad3bb0cc8bc2d602567f6a727e1a9a18	I slike situasjoner høstet han mange seire.		2	0					nb-NO	
ecab7bce9c67c208aef61d6d15fea8087ccec64d4db84e5e6dd733188ff2a52ae4c043072387556da38ea0bbca9a328ad4c4aa192f38683035cfb9c62fa75d75	common_voice_nb-NO_43641314.mp3	7188423ba5ca1bc2deee4cfdf05377c8461293c35efb9e84ea19b7cf47968d53	Om det var noen som skulle ha sett det, så var det Omfred.		2	0					nb-NO	
ecab7bce9c67c208aef61d6d15fea8087ccec64d4db84e5e6dd733188ff2a52ae4c043072387556da38ea0bbca9a328ad4c4aa192f38683035cfb9c62fa75d75	common_voice_nb-NO_43641316.mp3	53827f1aef7f6ca56e2baf01911353203785741a5d93dc57c4df1b738fdd9d3e	to seks fire seks trettifire åtte hundre og femtifire		2	0					nb-NO	
ecab7bce9c67c208aef61d6d15fea8087ccec64d4db84e5e6dd733188ff2a52ae4c043072387556da38ea0bbca9a328ad4c4aa192f38683035cfb9c62fa75d75	common_voice_nb-NO_43641317.mp3	6de81b3531d995bf5b51eb6c52bbf1eba8be543715d55b8e6fe05148f595036c	ett tusen og ti		2	0					nb-NO	
0347507ba2ec9955502e76e464591d747c1b67238f494f940529f8f53e1a093dbd5c076c8adbb71b682473016d1326099bdb064d468ff44174dd98ff3e0fcf56	common_voice_nb-NO_43194256.mp3	081ed709075c3a4fb876907176e76e07200d926592b330eaa36c45615ff208eb	Dette skal bidra til mindre forskjeller i behandlingstider.	general	2	0					nb-NO	
0347507ba2ec9955502e76e464591d747c1b67238f494f940529f8f53e1a093dbd5c076c8adbb71b682473016d1326099bdb064d468ff44174dd98ff3e0fcf56	common_voice_nb-NO_43194258.mp3	1a4039bc30b06515b30922927426665d07365852e71683457600feecd0566c43	Renten for ti års bindingstid går imidlertid opp.	general	2	0					nb-NO	
0347507ba2ec9955502e76e464591d747c1b67238f494f940529f8f53e1a093dbd5c076c8adbb71b682473016d1326099bdb064d468ff44174dd98ff3e0fcf56	common_voice_nb-NO_43194259.mp3	158b85f6cc62b7c9c577d5232a24feb1bde2700c587d964dd9c99a1b91fe3201	Det ble helt naturlig å åpne for en dispensasjon her.	general	2	0					nb-NO	
0347507ba2ec9955502e76e464591d747c1b67238f494f940529f8f53e1a093dbd5c076c8adbb71b682473016d1326099bdb064d468ff44174dd98ff3e0fcf56	common_voice_nb-NO_43194260.mp3	0c78bf08d19e3b4dae6febd21c9ced9f6dd0e071ec821a8db3e2c74fb6fe6f8a	sytten tusen ett hundre og tjueseks		2	0					nb-NO	
1e306895b4b89d941ba541d95032a619206b5614d9d4e2b77cda074e9b31e7da867fc686bd7a040f71650b2fcff1799eb6058a4c576d5f2c00d3c9051d7f9c7c	common_voice_nb-NO_43644282.mp3	5cd0ab14001124b5ce3781500dfa93228ce2ab17aca5adfbbd18c673c4548cfa	Taktikk og strategi var meget enkel.		2	0			Aksent 		nb-NO	
1e306895b4b89d941ba541d95032a619206b5614d9d4e2b77cda074e9b31e7da867fc686bd7a040f71650b2fcff1799eb6058a4c576d5f2c00d3c9051d7f9c7c	common_voice_nb-NO_43644283.mp3	68064f98adec27cd8e398f0048793b75654473ce2ee8b4eba6a8b532d95c31ae	jobbtelefon		2	0			Aksent 		nb-NO	
1e306895b4b89d941ba541d95032a619206b5614d9d4e2b77cda074e9b31e7da867fc686bd7a040f71650b2fcff1799eb6058a4c576d5f2c00d3c9051d7f9c7c	common_voice_nb-NO_43644284.mp3	6f5500da8a0962cd26a25956bb1cd7bf0c35026a0d4eabf82d7e048722364f06	Han snakker ofte om henne.		2	0			Aksent 		nb-NO	
1e306895b4b89d941ba541d95032a619206b5614d9d4e2b77cda074e9b31e7da867fc686bd7a040f71650b2fcff1799eb6058a4c576d5f2c00d3c9051d7f9c7c	common_voice_nb-NO_43644285.mp3	55cf3323f5b1f09ccea7720d1bad235a1e0d68e192de3c386e3bb4c32a0efc6b	I fjor var tallet så lavt at de lot oss sette skattefritak		2	0			Aksent 		nb-NO	
2eec88da3a92a08542a2973a1a81bcaddd5308b2a22b06cd77fec1050b33828c0766883c767d784691f0be2e6cd89ace8dfc3c1fe3b73b28d7368a0372a7f15e	common_voice_nb-NO_42921749.mp3	178986c480ab765a5119771451dbb9ca52f33d83720a2353fa5538ef3971d7b8	I dag er brannberedskapen et kommunalt ansvar.	general	2	0					nb-NO	
2eec88da3a92a08542a2973a1a81bcaddd5308b2a22b06cd77fec1050b33828c0766883c767d784691f0be2e6cd89ace8dfc3c1fe3b73b28d7368a0372a7f15e	common_voice_nb-NO_42921750.mp3	11dfb38b8507b35e2c99410648cc2be4bec367507f61b9a52f1bd8a00d7ce450	Tre av fire spurte ønsker en aldersgrense.	general	2	1					nb-NO	
2eec88da3a92a08542a2973a1a81bcaddd5308b2a22b06cd77fec1050b33828c0766883c767d784691f0be2e6cd89ace8dfc3c1fe3b73b28d7368a0372a7f15e	common_voice_nb-NO_42921751.mp3	1b055b9dc9557ecb7fc1a50c7d0847862ded68344c65cb4fbc71d6304de2268a	Det er første gang myndighetene har tillatt jakt innenfor ulvesonen.	general	2	0					nb-NO	
2eec88da3a92a08542a2973a1a81bcaddd5308b2a22b06cd77fec1050b33828c0766883c767d784691f0be2e6cd89ace8dfc3c1fe3b73b28d7368a0372a7f15e	common_voice_nb-NO_42921752.mp3	061838c2adc58dfa61f1343cc17105ebf63610bd7a93a7b9df0eccb9a5a52871	Det var et ønske om mer fokus på spissrollen.	general	2	0					nb-NO	
3205f75c4d0a9cab108659e05f76144628ac5f42ca01f7b4317326d07a97090a9165ca7352a3719db97562235a311e0fdb41ff05c4a6cad3bc854c0a0d125e98	common_voice_nb-NO_43643602.mp3	7867dd2dc4b5e714ca28658133864983de2d027083ee078600661f359a8c22cc	Og dette skjedde uten at rettferdighetens krav derved ble svekket på noen måte.		2	0					nb-NO	
3205f75c4d0a9cab108659e05f76144628ac5f42ca01f7b4317326d07a97090a9165ca7352a3719db97562235a311e0fdb41ff05c4a6cad3bc854c0a0d125e98	common_voice_nb-NO_43643603.mp3	64a5b2e1313786544ea4eb9c35c63203dbe96b5bb234065e5506aa6441767dae	Vi har ulike betalingsalternativer tilgjengelig.	service_retail	2	0					nb-NO	
3205f75c4d0a9cab108659e05f76144628ac5f42ca01f7b4317326d07a97090a9165ca7352a3719db97562235a311e0fdb41ff05c4a6cad3bc854c0a0d125e98	common_voice_nb-NO_43643604.mp3	6789a69ac2c8bfcebd075aff37b9a44975d262e79f3ccc69bc02a7c3b1f7a920	Uten at hun visste det hadde hun blitt smittet av korona.		2	0					nb-NO	
3205f75c4d0a9cab108659e05f76144628ac5f42ca01f7b4317326d07a97090a9165ca7352a3719db97562235a311e0fdb41ff05c4a6cad3bc854c0a0d125e98	common_voice_nb-NO_43643605.mp3	635abbf66215c203b77486614e16175709360301912aa8c43e1107689514a9d3	De opplysningene som vi gir her, bygger på noe som vi kaller sosiale indikatorer.		2	0					nb-NO	
72974053e2638947109b709349141b5fd8e267c07199a2373d7d566d2a8980b191db4dcac270d41361dcec563affbad9ad219e8cccc461480214b290b85b4b63	common_voice_nb-NO_43194197.mp3	116932d329ff89037cdfabf636408950da6100ff0266197bf3cd92debcd4f2ea	Ikke alle gleder seg over et slikt skoleeksempel på å snike i køen.		2	0			Østlandsk		nb-NO	
72974053e2638947109b709349141b5fd8e267c07199a2373d7d566d2a8980b191db4dcac270d41361dcec563affbad9ad219e8cccc461480214b290b85b4b63	common_voice_nb-NO_43194198.mp3	15a0699a3b39ab19a1197e9ece6ec8df40b034102921d4303adefdbdf04e29c3	Det viser at erfaring er helt avgjørende for hvor stor risikoen er.		2	0			Østlandsk		nb-NO	
72974053e2638947109b709349141b5fd8e267c07199a2373d7d566d2a8980b191db4dcac270d41361dcec563affbad9ad219e8cccc461480214b290b85b4b63	common_voice_nb-NO_43194200.mp3	0ec9ec7f9eb3fd72f08859cff365bbfb82c214e273c4482be037b507551200dd	Kan jeg få hjelp med å finne en størrelse?	service_retail	2	0			Østlandsk		nb-NO	
72974053e2638947109b709349141b5fd8e267c07199a2373d7d566d2a8980b191db4dcac270d41361dcec563affbad9ad219e8cccc461480214b290b85b4b63	common_voice_nb-NO_43194201.mp3	18ed6ff8dba52bb5b8f1f9c18f976b154f71dac86c6f87e0b4b8d7c07cba09da	natt		2	0			Østlandsk		nb-NO	
79af86ad55ddbe693996eb4700262759004c92ed6eb45c79bce120de76fb4f69faecd679452393b3f9c9258e9161512d5e4862361d7cba1c54f31db676789c9a	common_voice_nb-NO_43645227.mp3	268c605591af1c15d79b3fc8d75328e9ec3a443aca2684ef9ff72bb66430fd22	Faen ta deg, din jævel!		2	0					nb-NO	
79af86ad55ddbe693996eb4700262759004c92ed6eb45c79bce120de76fb4f69faecd679452393b3f9c9258e9161512d5e4862361d7cba1c54f31db676789c9a	common_voice_nb-NO_43645228.mp3	7833d87cfeca00b16a7b69511ff2894e69fe8cd3821f90587ca95846a1fbc02e	Den lille, røde bilen kjørte alt for fort i de trange bygatene.		2	0					nb-NO	
79af86ad55ddbe693996eb4700262759004c92ed6eb45c79bce120de76fb4f69faecd679452393b3f9c9258e9161512d5e4862361d7cba1c54f31db676789c9a	common_voice_nb-NO_43645230.mp3	69664b97d5593f7b11592e5d84cc43cc5c4162cfd96209cd0cbeb2cdc9295e44	Sandnes		2	0					nb-NO	
79af86ad55ddbe693996eb4700262759004c92ed6eb45c79bce120de76fb4f69faecd679452393b3f9c9258e9161512d5e4862361d7cba1c54f31db676789c9a	common_voice_nb-NO_43645231.mp3	3e6a3fe14285596f5a98f42884c05c2eaf192d9d3a51cab33819a5620d6963c4	Signy Strømme		2	0					nb-NO	
96a049d5bee3d98220212e35f65e853376a0d8abdfd32ac4c0c48260bfaf8530acbe207f229804c414fd28371314c1edd308e104a3aac61f58bc0f4c114ec3bd	common_voice_nb-NO_42488978.mp3	0715c0c9e07b9046bc79ff1938b32c913773a82c23fb8ceefbf17be93e0b6dc1	femtitre tusen åtte hundre og elleve		6	0			Oslo,Nordstrand,Østnorsk		nb-NO	
96a049d5bee3d98220212e35f65e853376a0d8abdfd32ac4c0c48260bfaf8530acbe207f229804c414fd28371314c1edd308e104a3aac61f58bc0f4c114ec3bd	common_voice_nb-NO_42488980.mp3	0bc478ac14e48be229db56b7a1b58197e1e940a320cf2525c801bde75a5b4197	Ingen av de oppgjørene er avgjort på knockout.	general	6	0			Oslo,Nordstrand,Østnorsk		nb-NO	
96a049d5bee3d98220212e35f65e853376a0d8abdfd32ac4c0c48260bfaf8530acbe207f229804c414fd28371314c1edd308e104a3aac61f58bc0f4c114ec3bd	common_voice_nb-NO_42488981.mp3	0ffd694e06ff326dbbb4129fee4ff16aef651d20974e583f8366553c8afc9281	Noe kontinentalt kjøkken finnes heller ikke, i den forstand.		6	0			Oslo,Nordstrand,Østnorsk		nb-NO	
96a049d5bee3d98220212e35f65e853376a0d8abdfd32ac4c0c48260bfaf8530acbe207f229804c414fd28371314c1edd308e104a3aac61f58bc0f4c114ec3bd	common_voice_nb-NO_42488982.mp3	0886f592d1bb4820b474fbf45ba4da58f960057d0941d633c09c34a3b4069542	Du er så varm og god	general	6	0			Oslo,Nordstrand,Østnorsk		nb-NO	
b650b69d6f025f8840d293c0237999d223ee875f82a1cf66bab0a87384d7aba167740f32aca84c11bcbee4e2db80d23dbda870de9c1c7b427ac45a7dabaf043e	common_voice_nb-NO_43644287.mp3	7410884fadffea9a1405733776b24377af7b255df90263ea74caebe332efce45	Vi oppfordrer til at den enkelte i større grad smittesporer selv.		2	0			Oslo		nb-NO	
b650b69d6f025f8840d293c0237999d223ee875f82a1cf66bab0a87384d7aba167740f32aca84c11bcbee4e2db80d23dbda870de9c1c7b427ac45a7dabaf043e	common_voice_nb-NO_43644288.mp3	71f7f86378bdedc16fa88fdb7c0073f12e5e061e5be992c401902af5037b4c5a	Tommy var vitenskapsmannen, ikke jeg		2	0			Oslo		nb-NO	
b650b69d6f025f8840d293c0237999d223ee875f82a1cf66bab0a87384d7aba167740f32aca84c11bcbee4e2db80d23dbda870de9c1c7b427ac45a7dabaf043e	common_voice_nb-NO_43644289.mp3	416930083819431507c10b1927360d8a20d796e39dab4c8d695590e283e1353c	Han sluttet ikke å undre seg over livet.		2	0			Oslo		nb-NO	
b650b69d6f025f8840d293c0237999d223ee875f82a1cf66bab0a87384d7aba167740f32aca84c11bcbee4e2db80d23dbda870de9c1c7b427ac45a7dabaf043e	common_voice_nb-NO_43644290.mp3	765db156f2e04d31dfe7351f82f7bd427ab5245c7f3d5f23cf5f7119af45f16d	Hvem er sjefen her?		2	0			Oslo		nb-NO	
03d90b4e6283f0c7d5e34502bbf93aed1f6ac3f7ad9f4e22e5940c74e2da68b577ea7e5b1e6cca3db7b7917382f0d7538211a2f909364c29f3ff5bc7875a57b6	common_voice_nb-NO_43644392.mp3	6123a540256292bb904a21b4a3c6ac3f85742523948359c7e39d2ee08f27f697	åtti tusen ni hundre og tjuetre		2	0					nb-NO	
03d90b4e6283f0c7d5e34502bbf93aed1f6ac3f7ad9f4e22e5940c74e2da68b577ea7e5b1e6cca3db7b7917382f0d7538211a2f909364c29f3ff5bc7875a57b6	common_voice_nb-NO_43644394.mp3	71f39cead34edd20ebdb478f1d41b3cfc2101d9a3c4c8313c63b47aeaab77675	Byrådet går inn for å bedre kommunens forvaltning av eiendom.		2	0					nb-NO	
03d90b4e6283f0c7d5e34502bbf93aed1f6ac3f7ad9f4e22e5940c74e2da68b577ea7e5b1e6cca3db7b7917382f0d7538211a2f909364c29f3ff5bc7875a57b6	common_voice_nb-NO_43644395.mp3	56f23282ef5c0bdde9db0e622b3e4ea83278a6431c3ccd6df64e714aa86b3b6f	Siste akt er kan hende romanens svake ledd.		2	0					nb-NO	
03d90b4e6283f0c7d5e34502bbf93aed1f6ac3f7ad9f4e22e5940c74e2da68b577ea7e5b1e6cca3db7b7917382f0d7538211a2f909364c29f3ff5bc7875a57b6	common_voice_nb-NO_43644396.mp3	7d4586fcc2425d7d8fcbd92fdfeeef6a8b5212e7462fc91e2c3e95a6f18e27d2	Vi kan ikke bruke løsrevne bibelsitater uhemmet.		2	0					nb-NO	
03d90b4e6283f0c7d5e34502bbf93aed1f6ac3f7ad9f4e22e5940c74e2da68b577ea7e5b1e6cca3db7b7917382f0d7538211a2f909364c29f3ff5bc7875a57b6	common_voice_nb-NO_43644398.mp3	731cc842eeb6d2f2bc8a95556c350651f270ba328c70a800efb2a957d2f012c1	P O S I T I V T		2	0					nb-NO	
10a38d3b509dae171039d04523fed63d237645dd66da01bac2f1732ceb3af67663c14006782152f6b84cf99dfddd0719969a82a9c6ba5de44513daffc654e895	common_voice_nb-NO_43643696.mp3	71e71e6d855171487428f4a39b101a66174d9b7c8e4cbb56a22698f7ae818704	Trikset mitt var alltid å legge det sure godteriet øverst		2	0					nb-NO	
10a38d3b509dae171039d04523fed63d237645dd66da01bac2f1732ceb3af67663c14006782152f6b84cf99dfddd0719969a82a9c6ba5de44513daffc654e895	common_voice_nb-NO_43643697.mp3	7a6471dfcaec3bcf6f71e2a082072f74d6012f91626054353de94e59db83f207	trettiåtte tusen ni hundre og sytti		2	0					nb-NO	
10a38d3b509dae171039d04523fed63d237645dd66da01bac2f1732ceb3af67663c14006782152f6b84cf99dfddd0719969a82a9c6ba5de44513daffc654e895	common_voice_nb-NO_43643698.mp3	67ebd7db941929413392551b12d13a95f39f4de16985ced50421a704db5fdf80	Potetgull er godt.		2	0					nb-NO	
10a38d3b509dae171039d04523fed63d237645dd66da01bac2f1732ceb3af67663c14006782152f6b84cf99dfddd0719969a82a9c6ba5de44513daffc654e895	common_voice_nb-NO_43643699.mp3	4aec3b752da361b907523c51c639c027c710cd72145a26c08de3c3893f1d20a0	lukk		2	0					nb-NO	
10a38d3b509dae171039d04523fed63d237645dd66da01bac2f1732ceb3af67663c14006782152f6b84cf99dfddd0719969a82a9c6ba5de44513daffc654e895	common_voice_nb-NO_43643700.mp3	31035b3f07c339f8ec0e9a338d45a59f96f2f182ceb9a8f574010a6d58f029b5	Jeg elsker denne Ronnie		2	0					nb-NO	
28dd35f995cd6251c438ae0e704248c52049b3df8a4badc6ee905eb673b1af3b9904b8590fd282633bf19c368d6adeed3df646f5751bf5c42a6d67d78170bd96	common_voice_nb-NO_43197560.mp3	1846e7356bd33b4271fe32ee514a6f1b9e49fc9c77ec415a8193277080c5c932	Klimagassutslipp øker drivhuseffekten.	nature_environment	2	0					nb-NO	
28dd35f995cd6251c438ae0e704248c52049b3df8a4badc6ee905eb673b1af3b9904b8590fd282633bf19c368d6adeed3df646f5751bf5c42a6d67d78170bd96	common_voice_nb-NO_43197561.mp3	19ea96273701a82b8d3057b29520d1d970fdb04c836a315d49eff71138245a4b	Arbeidsstipender gir stabilitet og fast inntekt.	general	2	0					nb-NO	
28dd35f995cd6251c438ae0e704248c52049b3df8a4badc6ee905eb673b1af3b9904b8590fd282633bf19c368d6adeed3df646f5751bf5c42a6d67d78170bd96	common_voice_nb-NO_43197562.mp3	07456960f088c98342585bf79f0a5993d5e71fece19bc299b49107becaeeebb0	Han er så snill.		2	0					nb-NO	
28dd35f995cd6251c438ae0e704248c52049b3df8a4badc6ee905eb673b1af3b9904b8590fd282633bf19c368d6adeed3df646f5751bf5c42a6d67d78170bd96	common_voice_nb-NO_43197563.mp3	1965de4e51955f9373c48cc0b5c4d6fef58d6ac576486a1affd754ea5b26deaf	Støynivået ligger på linje med et udempet pressluftbor.	general	2	0					nb-NO	
28dd35f995cd6251c438ae0e704248c52049b3df8a4badc6ee905eb673b1af3b9904b8590fd282633bf19c368d6adeed3df646f5751bf5c42a6d67d78170bd96	common_voice_nb-NO_43197564.mp3	1ab01d32f67d6cf7e769e8f104b778633096f589bd0dc329fa35b4c50c823ebe	Mindre enn en uke senere er det klart at samtalene kommer i gang igjen.		2	0					nb-NO	
2f9a78f1e98952c354134df76a97202c490388b340fedf3d85765f41e24b660fd7a2be3d28c0c9e44dd062d546fb91643145c5f016ccc221dfe29d73bde99d7d	common_voice_nb-NO_43644262.mp3	7c45f2ab4263607d521ae4c5ff7024433029a889e685cb0fe60bd362f9df6897	Fosnes		2	0					nb-NO	
2f9a78f1e98952c354134df76a97202c490388b340fedf3d85765f41e24b660fd7a2be3d28c0c9e44dd062d546fb91643145c5f016ccc221dfe29d73bde99d7d	common_voice_nb-NO_43644263.mp3	3ab9969ea1542134c5b9c0d52284230e9c606e041361f02f86b6324f848cdd24	Mars		2	0					nb-NO	
2f9a78f1e98952c354134df76a97202c490388b340fedf3d85765f41e24b660fd7a2be3d28c0c9e44dd062d546fb91643145c5f016ccc221dfe29d73bde99d7d	common_voice_nb-NO_43644264.mp3	5cd0ab14001124b5ce3781500dfa93228ce2ab17aca5adfbbd18c673c4548cfa	Taktikk og strategi var meget enkel.		2	0					nb-NO	
2f9a78f1e98952c354134df76a97202c490388b340fedf3d85765f41e24b660fd7a2be3d28c0c9e44dd062d546fb91643145c5f016ccc221dfe29d73bde99d7d	common_voice_nb-NO_43644265.mp3	60ce2a70261bda1541f2f7b9ddf064d23e3177e117007f04c9a6a2b3d18feb46	Det finnes flere usanne setninger enn sanne.		2	0					nb-NO	
2f9a78f1e98952c354134df76a97202c490388b340fedf3d85765f41e24b660fd7a2be3d28c0c9e44dd062d546fb91643145c5f016ccc221dfe29d73bde99d7d	common_voice_nb-NO_43644266.mp3	01294a757341d8c3eb6cfb07a3031093bb4cbd5d3d8e423014e25fe397af7139	Kom igjen og raska på, vi er like rundt hjørnet		2	0					nb-NO	
4032acc647c1a675316a13d2fff68d2b92c897f11231d657efffeac0856da1c69ca1576550cfaa2051b7c530958b0480370cd25d39f002cbe16a7756d7ee94c7	common_voice_nb-NO_43644297.mp3	3702d69b76d6852f2192790bdddfe7b10c3cd5c6a4a1a62ff0cb0d7143186fc5	Derfor kan de betale de ansatte over landstariffene, og svekker våre sykehus for fagpersonale.		2	0					nb-NO	
4032acc647c1a675316a13d2fff68d2b92c897f11231d657efffeac0856da1c69ca1576550cfaa2051b7c530958b0480370cd25d39f002cbe16a7756d7ee94c7	common_voice_nb-NO_43644298.mp3	48a5b259589afdfb0e308261b82dcc564808c8dca7e505c00443470d45093bb2	enighet		2	0					nb-NO	
4032acc647c1a675316a13d2fff68d2b92c897f11231d657efffeac0856da1c69ca1576550cfaa2051b7c530958b0480370cd25d39f002cbe16a7756d7ee94c7	common_voice_nb-NO_43644299.mp3	7d0b8208140aba598e79777d34e219293e8bf133b72fd4b12cdf5e4ecb39025d	tilfeldig		2	0					nb-NO	
4032acc647c1a675316a13d2fff68d2b92c897f11231d657efffeac0856da1c69ca1576550cfaa2051b7c530958b0480370cd25d39f002cbe16a7756d7ee94c7	common_voice_nb-NO_43644300.mp3	660ad7b8d56a6332ab86b51f8ad486aebb767b9340889bee2391d92aa92c37ce	Denne buksa er skikkelig stygg.		2	0					nb-NO	
4032acc647c1a675316a13d2fff68d2b92c897f11231d657efffeac0856da1c69ca1576550cfaa2051b7c530958b0480370cd25d39f002cbe16a7756d7ee94c7	common_voice_nb-NO_43644301.mp3	07af613283bed476d7120e22dfc6d892a4c643ba3432bc150ff5a0c7d7ac5a58	Utfordringene våre øker i tiden framover, sa hun i januar.	general	2	0					nb-NO	
5526e0b771280dd2d947df09d41e3afacb69df20404f288e765ea538c74050095782c547f940ad4e968882f910d28468f626ae9de43baef2e99db25160f543dc	common_voice_nb-NO_43644292.mp3	561991787ce3147814b148ad85e1529ef9459d146998314d4b44e5fab5a22004	Alt er reint for den reine		2	0					nb-NO	
5526e0b771280dd2d947df09d41e3afacb69df20404f288e765ea538c74050095782c547f940ad4e968882f910d28468f626ae9de43baef2e99db25160f543dc	common_voice_nb-NO_43644293.mp3	3bfa632040ab8a63e9e4b4868e9ac8e5fef9f7238b90e76f0120284160e6dfe7	fantasiverden		2	0					nb-NO	
